STAT_CODE,STAT_NAME,GRP_CODE,GRP_NAME,ITEM_CODE,ITEM_NAME,P_ITEM_CODE,P_ITEM_NAME,CYCLE,START_TIME,END_TIME,DATA_CNT,UNIT_NAME,WEIGHT
311Y006,2.6.2.3. 순대외채권,Group1,계정코드,C100100,A-1.단기,C100000,A.일반정부,A,1994,2023,30,백만달러,
311Y006,2.6.2.3. 순대외채권,Group1,계정코드,C100100,A-1.단기,C100000,A.일반정부,Q,1994Q4,2024Q3,120,백만달러,
291Y523,"2.4.9.3. 경제활동별 자본사용자비용 비중(명목, %)",Group1,계정코드,IND01,농림어업,,,A,2000,2022,23,% ,
291Y523,"2.4.9.3. 경제활동별 자본사용자비용 비중(명목, %)",Group1,계정코드,IND02,광업,,,A,2000,2022,23,% ,
291Y523,"2.4.9.3. 경제활동별 자본사용자비용 비중(명목, %)",Group1,계정코드,MANU,제조업,,,A,2000,2022,23,% ,
291Y523,"2.4.9.3. 경제활동별 자본사용자비용 비중(명목, %)",Group1,계정코드,IND03,음식료품 제조업,MANU,제조업,A,2000,2022,23,% ,
291Y523,"2.4.9.3. 경제활동별 자본사용자비용 비중(명목, %)",Group1,계정코드,IND04,섬유 및 가죽제품 제조업,MANU,제조업,A,2000,2022,23,% ,
291Y523,"2.4.9.3. 경제활동별 자본사용자비용 비중(명목, %)",Group1,계정코드,IND05,"목재, 종이, 인쇄 및 복제업",MANU,제조업,A,2000,2022,23,% ,
291Y523,"2.4.9.3. 경제활동별 자본사용자비용 비중(명목, %)",Group1,계정코드,IND06,코크스 및 석유정제품 제조업,MANU,제조업,A,2000,2022,23,% ,
291Y523,"2.4.9.3. 경제활동별 자본사용자비용 비중(명목, %)",Group1,계정코드,IND07,화학물질 및 화학제품 제조업,MANU,제조업,A,2000,2022,23,% ,
291Y523,"2.4.9.3. 경제활동별 자본사용자비용 비중(명목, %)",Group1,계정코드,IND08,비금속광물제품 제조업,MANU,제조업,A,2000,2022,23,% ,
291Y523,"2.4.9.3. 경제활동별 자본사용자비용 비중(명목, %)",Group1,계정코드,IND09,1차금속 제조업,MANU,제조업,A,2000,2022,23,% ,
281Y012,2.3.4.2. 금융자산부채잔액표(1969~1974),Group1,계정항목,201000,1. 금                 ,200000,합 계       ,A,1969,1974,372,십억원 ,
281Y012,2.3.4.2. 금융자산부채잔액표(1969~1974),Group1,계정항목,203020,  (2) 양도성예금증서     ,203000,3. 기타예금           ,A,1969,1974,372,십억원 ,
281Y012,2.3.4.2. 금융자산부채잔액표(1969~1974),Group1,계정항목,205020,  (2) 금융채             ,205000,5. 단기채권           ,A,1969,1974,372,십억원 ,
281Y012,2.3.4.2. 금융자산부채잔액표(1969~1974),Group1,계정항목,208010,  (1) 한은대출금         ,208000,8. 대출금             ,A,1969,1974,372,십억원 ,
281Y012,2.3.4.2. 금융자산부채잔액표(1969~1974),Group1,계정항목,213000,13. 무역신용 ,200000,합 계       ,A,1969,1974,372,십억원 ,
281Y012,2.3.4.2. 금융자산부채잔액표(1969~1974),Group1,계정항목,200000,합 계       ,,,A,1969,1974,372,십억원 ,
281Y012,2.3.4.2. 금융자산부채잔액표(1969~1974),Group1,계정항목,202000,2. 통화및통화성예금   ,200000,합 계       ,A,1969,1974,372,십억원 ,
281Y012,2.3.4.2. 금융자산부채잔액표(1969~1974),Group1,계정항목,202010,  (1) 한은예수금         ,202000,2. 통화및통화성예금   ,A,1969,1974,372,십억원 ,
281Y012,2.3.4.2. 금융자산부채잔액표(1969~1974),Group1,계정항목,202020,  (2) 현금통화           ,202000,2. 통화및통화성예금   ,A,1969,1974,372,십억원 ,
281Y012,2.3.4.2. 금융자산부채잔액표(1969~1974),Group1,계정항목,202030,  (3) 요구불예금         ,202000,2. 통화및통화성예금   ,A,1969,1974,372,십억원 ,
501Y060,"5.4.6. 손익계산서(1999, 표본조사)",Group1,업종코드,B,B 어업,,,A,1999,1999,42,,
501Y060,"5.4.6. 손익계산서(1999, 표본조사)",Group1,업종코드,C,C 광업,,,A,1999,1999,42,,
501Y060,"5.4.6. 손익계산서(1999, 표본조사)",Group1,업종코드,C10,C10 석탄광업,C,C 광업,A,1999,1999,42,,
501Y060,"5.4.6. 손익계산서(1999, 표본조사)",Group1,업종코드,C11-14,C11-14 금속 및 기타 광업,C,C 광업,A,1999,1999,42,,
501Y060,"5.4.6. 손익계산서(1999, 표본조사)",Group1,업종코드,D,D 제조업,,,A,1999,1999,126,,
501Y060,"5.4.6. 손익계산서(1999, 표본조사)",Group1,업종코드,D15,D15 음식료품,D,D 제조업,A,1999,1999,126,,
501Y060,"5.4.6. 손익계산서(1999, 표본조사)",Group1,업종코드,D151,"D151 고기, 과실, 채소 및 유지가공업",D15,D15 음식료품,A,1999,1999,126,,
501Y060,"5.4.6. 손익계산서(1999, 표본조사)",Group1,업종코드,D1511,D1511 육지동물고기 가공 및 저장 처리업,D151,"D151 고기, 과실, 채소 및 유지가공업",A,1999,1999,42,,
501Y060,"5.4.6. 손익계산서(1999, 표본조사)",Group1,업종코드,D1512,D1512 수생동물 가공 및 저장 처리업,D151,"D151 고기, 과실, 채소 및 유지가공업",A,1999,1999,42,,
501Y060,"5.4.6. 손익계산서(1999, 표본조사)",Group1,업종코드,D1513,"D1513 과실, 채소 가공 및 저장 처리업",D151,"D151 고기, 과실, 채소 및 유지가공업",A,1999,1999,42,,
731Y006,"3.1.2.3. 원화의 대미달러, 원화의 대위안/대엔 환율",Group1,계정항목,0000002,원/달러(시가),,,A,2004,2024,42,원 ,
731Y006,"3.1.2.3. 원화의 대미달러, 원화의 대위안/대엔 환율",Group1,계정항목,0000002,원/달러(시가),,,M,200403,202412,500,원 ,
731Y006,"3.1.2.3. 원화의 대미달러, 원화의 대위안/대엔 환율",Group1,계정항목,0000002,원/달러(시가),,,Q,2004Q1,2024Q4,168,원 ,
731Y006,"3.1.2.3. 원화의 대미달러, 원화의 대위안/대엔 환율",Group1,계정항목,0000002,원/달러(시가),,,S,2004S1,2024S2,84,원 ,
731Y006,"3.1.2.3. 원화의 대미달러, 원화의 대위안/대엔 환율",Group1,계정항목,0000005,원/달러(고가),,,A,2004,2024,42,원 ,
731Y006,"3.1.2.3. 원화의 대미달러, 원화의 대위안/대엔 환율",Group1,계정항목,0000005,원/달러(고가),,,M,200403,202412,500,원 ,
731Y006,"3.1.2.3. 원화의 대미달러, 원화의 대위안/대엔 환율",Group1,계정항목,0000005,원/달러(고가),,,Q,2004Q1,2024Q4,168,원 ,
731Y006,"3.1.2.3. 원화의 대미달러, 원화의 대위안/대엔 환율",Group1,계정항목,0000005,원/달러(고가),,,S,2004S1,2024S2,84,원 ,
731Y006,"3.1.2.3. 원화의 대미달러, 원화의 대위안/대엔 환율",Group1,계정항목,0000004,원/달러(저가),,,A,2004,2024,42,원 ,
731Y006,"3.1.2.3. 원화의 대미달러, 원화의 대위안/대엔 환율",Group1,계정항목,0000004,원/달러(저가),,,M,200403,202412,500,원 ,
901Y108,8.5.5. 여객수송실적,Group1,계정항목,I54AA,국내수송,,,A,1999,2021,46,,
901Y108,8.5.5. 여객수송실적,Group1,계정항목,I54AAA,철도,,,A,1999,2021,46,,
901Y108,8.5.5. 여객수송실적,Group1,계정항목,I54AAB,지하철,,,A,1999,2021,46,,
901Y108,8.5.5. 여객수송실적,Group1,계정항목,I54AAC,공로 1),,,A,1999,2021,46,,
901Y108,8.5.5. 여객수송실적,Group1,계정항목,I54AAD,해운(국내수송),,,A,1999,2021,46,,
901Y108,8.5.5. 여객수송실적,Group1,계정항목,I54AAE,항공(국내수송),,,A,1999,2021,46,,
901Y108,8.5.5. 여객수송실적,Group1,계정항목,I54AB,국제수송,,,A,1999,2021,46,,
901Y108,8.5.5. 여객수송실적,Group1,계정항목,I54ABA,해운(국제수송),,,A,1999,2020,36,,
901Y108,8.5.5. 여객수송실적,Group1,계정항목,I54ABB,항공(국제수송),,,A,1999,2021,46,,
901Y108,8.5.5. 여객수송실적,Group2,구분코드,P,여객수(인),,,A,1999,2021,222,인,
501Y017,5.1.1.2. 기업경영분석지표(2007~2010),Group1,업종코드,ZZZ00,전산업,,,A,2007,2010,60,,
501Y017,5.1.1.2. 기업경영분석지표(2007~2010),Group1,업종코드,C,제조업,,,A,2007,2010,60,,
501Y017,5.1.1.2. 기업경영분석지표(2007~2010),Group2,계정항목,707,부채비율,,,A,2007,2010,8,% ,
501Y017,5.1.1.2. 기업경영분석지표(2007~2010),Group2,계정항목,701,자기자본비율,,,A,2007,2010,8,% ,
501Y017,5.1.1.2. 기업경영분석지표(2007~2010),Group2,계정항목,710,차입금의존도,,,A,2007,2010,8,% ,
501Y017,5.1.1.2. 기업경영분석지표(2007~2010),Group2,계정항목,702,유동비율,,,A,2007,2010,8,% ,
501Y017,5.1.1.2. 기업경영분석지표(2007~2010),Group2,계정항목,7051,비유동비율,,,A,2007,2010,8,% ,
501Y017,5.1.1.2. 기업경영분석지표(2007~2010),Group2,계정항목,611,매출액영업이익률,,,A,2007,2010,8,% ,
501Y017,5.1.1.2. 기업경영분석지표(2007~2010),Group2,계정항목,6091,매출액세전순이익률,,,A,2007,2010,8,% ,
501Y017,5.1.1.2. 기업경영분석지표(2007~2010),Group2,계정항목,627,이자보상비율,,,A,2007,2010,8,% ,
303Y003,"3.2.2.1.3. 지역별,국가별 원화결제(수출)",Group1,"지역별, 국가별 원화결제(수출)",WONEXCN,중국,WONEX,수출,A,1992,2023,64,,
303Y003,"3.2.2.1.3. 지역별,국가별 원화결제(수출)",Group1,"지역별, 국가별 원화결제(수출)",WONEXCN,중국,WONEX,수출,M,199203,202406,756,,
303Y003,"3.2.2.1.3. 지역별,국가별 원화결제(수출)",Group1,"지역별, 국가별 원화결제(수출)",WONEXCN,중국,WONEX,수출,Q,1992Q1,2024Q2,258,,
303Y003,"3.2.2.1.3. 지역별,국가별 원화결제(수출)",Group1,"지역별, 국가별 원화결제(수출)",WONEXCN,중국,WONEX,수출,S,1992S1,2024S1,130,,
303Y003,"3.2.2.1.3. 지역별,국가별 원화결제(수출)",Group1,"지역별, 국가별 원화결제(수출)",WONEXETC,기타,WONEX,수출,A,1992,2023,64,,
303Y003,"3.2.2.1.3. 지역별,국가별 원화결제(수출)",Group1,"지역별, 국가별 원화결제(수출)",WONEXETC,기타,WONEX,수출,M,199201,202406,780,,
303Y003,"3.2.2.1.3. 지역별,국가별 원화결제(수출)",Group1,"지역별, 국가별 원화결제(수출)",WONEXETC,기타,WONEX,수출,Q,1992Q1,2024Q2,260,,
303Y003,"3.2.2.1.3. 지역별,국가별 원화결제(수출)",Group1,"지역별, 국가별 원화결제(수출)",WONEXETC,기타,WONEX,수출,S,1992S1,2024S1,130,,
303Y003,"3.2.2.1.3. 지역별,국가별 원화결제(수출)",Group1,"지역별, 국가별 원화결제(수출)",WONEXETCAU,호주,WONEXETC,기타,A,1992,2023,64,,
303Y003,"3.2.2.1.3. 지역별,국가별 원화결제(수출)",Group1,"지역별, 국가별 원화결제(수출)",WONEXETCAU,호주,WONEXETC,기타,M,199201,202406,730,,
291Y413,"2.8.5.2. 제도부문별 생산자본스톡(실질, 연말기준)",Group1,제도부문별,SEC08,민간,,,A,1970,2022,636,,
291Y413,"2.8.5.2. 제도부문별 생산자본스톡(실질, 연말기준)",Group1,제도부문별,SEC03,비금융법인,SEC08,민간,A,1970,2022,636,,
291Y413,"2.8.5.2. 제도부문별 생산자본스톡(실질, 연말기준)",Group1,제도부문별,SEC02,금융법인,SEC08,민간,A,1970,2022,636,,
291Y413,"2.8.5.2. 제도부문별 생산자본스톡(실질, 연말기준)",Group1,제도부문별,SEC04,가계 및 비영리단체,SEC08,민간,A,1970,2022,636,,
291Y413,"2.8.5.2. 제도부문별 생산자본스톡(실질, 연말기준)",Group1,제도부문별,SEC01,일반정부,,,A,1970,2022,636,,
291Y413,"2.8.5.2. 제도부문별 생산자본스톡(실질, 연말기준)",Group1,제도부문별,SEC10,국내,,,A,1970,2022,636,,
291Y413,"2.8.5.2. 제도부문별 생산자본스톡(실질, 연말기준)",Group1,제도부문별,SEC11,국외,,,A,1970,2022,636,,
291Y413,"2.8.5.2. 제도부문별 생산자본스톡(실질, 연말기준)",Group2,계정항목,101,고정자산,,,A,1970,2022,371,십억원 ,
291Y413,"2.8.5.2. 제도부문별 생산자본스톡(실질, 연말기준)",Group2,계정항목,10101,건설자산,101,고정자산,A,1970,2022,371,십억원 ,
291Y413,"2.8.5.2. 제도부문별 생산자본스톡(실질, 연말기준)",Group2,계정항목,1010101,(주거용건물),10101,건설자산,A,1970,2022,371,십억원 ,
902Y005,9.1.1.2. 국제 주요국 광의통화,Group1,계정항목,KR,한국,,,A,2001,2023,23,백만KRW,
902Y005,9.1.1.2. 국제 주요국 광의통화,Group1,계정항목,KR,한국,,,M,200112,202408,273,백만KRW,
902Y005,9.1.1.2. 국제 주요국 광의통화,Group1,계정항목,AU,호주,,,A,2001,2023,23,백만AUD,
902Y005,9.1.1.2. 국제 주요국 광의통화,Group1,계정항목,AU,호주,,,M,200112,202409,274,백만AUD,
902Y005,9.1.1.2. 국제 주요국 광의통화,Group1,계정항목,BR,브라질,,,A,2001,2023,23,백만BRL,
902Y005,9.1.1.2. 국제 주요국 광의통화,Group1,계정항목,BR,브라질,,,M,200112,202409,274,백만BRL,
902Y005,9.1.1.2. 국제 주요국 광의통화,Group1,계정항목,CL,칠레,,,A,2001,2023,23,백만CLP,
902Y005,9.1.1.2. 국제 주요국 광의통화,Group1,계정항목,CL,칠레,,,M,199712,202410,323,백만CLP,
902Y005,9.1.1.2. 국제 주요국 광의통화,Group1,계정항목,CZ,체코,,,A,2002,2023,22,백만CZK,
902Y005,9.1.1.2. 국제 주요국 광의통화,Group1,계정항목,CZ,체코,,,M,200203,202408,270,백만CZK,
121Y007,1.3.4.2. 비은행금융기관 대출금리(신규취급액 기준),Group1,계정항목,BEDBMA01,종금사-할인어음,,,A,1997,2023,27,연리% ,
121Y007,1.3.4.2. 비은행금융기관 대출금리(신규취급액 기준),Group1,계정항목,BEDBMA01,종금사-할인어음,,,M,199708,202411,328,연리% ,
121Y007,1.3.4.2. 비은행금융기관 대출금리(신규취급액 기준),Group1,계정항목,BEDBMA01,종금사-할인어음,,,Q,1997Q3,2024Q3,109,연리% ,
121Y007,1.3.4.2. 비은행금융기관 대출금리(신규취급액 기준),Group1,계정항목,BEDBMC00,일반대출,MC00000,상호저축은행,A,2004,2023,20,연리% ,
121Y007,1.3.4.2. 비은행금융기관 대출금리(신규취급액 기준),Group1,계정항목,BEDBMC00,일반대출,MC00000,상호저축은행,M,200311,202411,253,연리% ,
121Y007,1.3.4.2. 비은행금융기관 대출금리(신규취급액 기준),Group1,계정항목,BEDBMC00,일반대출,MC00000,상호저축은행,Q,2004Q1,2024Q3,83,연리% ,
121Y007,1.3.4.2. 비은행금융기관 대출금리(신규취급액 기준),Group1,계정항목,BEDBMC01,계약금액내대출,MC00000,상호저축은행,A,1997,2023,26,연리% ,
121Y007,1.3.4.2. 비은행금융기관 대출금리(신규취급액 기준),Group1,계정항목,BEDBMC01,계약금액내대출,MC00000,상호저축은행,M,199708,202311,279,연리% ,
121Y007,1.3.4.2. 비은행금융기관 대출금리(신규취급액 기준),Group1,계정항목,BEDBMC01,계약금액내대출,MC00000,상호저축은행,Q,1997Q3,2024Q3,97,연리% ,
121Y007,1.3.4.2. 비은행금융기관 대출금리(신규취급액 기준),Group1,계정항목,BEDBMC02,할인어음,MC00000,상호저축은행,A,1997,2023,27,연리% ,
514Y001,6.5.1. 대출행태서베이(대출태도),Group1,계정코드,AA,국내은행-차주가중종합지수,A,국내은행,Q,2002Q1,2024Q4,92,,
514Y001,6.5.1. 대출행태서베이(대출태도),Group1,계정코드,AA01,국내은행-대기업,A,국내은행,Q,2002Q1,2024Q4,92,,
514Y001,6.5.1. 대출행태서베이(대출태도),Group1,계정코드,AA02,국내은행-중소기업,A,국내은행,Q,2002Q1,2024Q4,92,,
514Y001,6.5.1. 대출행태서베이(대출태도),Group1,계정코드,AA03,국내은행-가계(일반),A,국내은행,Q,2002Q1,2024Q4,92,,
514Y001,6.5.1. 대출행태서베이(대출태도),Group1,계정코드,AA04,국내은행-가계(주택),A,국내은행,Q,2002Q1,2024Q4,92,,
514Y001,6.5.1. 대출행태서베이(대출태도),Group1,계정코드,JJ,상호저축은행,J,비은행금융기관,Q,2013Q4,2024Q4,45,,
514Y001,6.5.1. 대출행태서베이(대출태도),Group1,계정코드,KK,신용카드회사,J,비은행금융기관,Q,2013Q4,2024Q4,45,,
514Y001,6.5.1. 대출행태서베이(대출태도),Group1,계정코드,QQ,상호금융조합,J,비은행금융기관,Q,2014Q1,2024Q4,44,,
514Y001,6.5.1. 대출행태서베이(대출태도),Group1,계정코드,RR,생명보험회사,J,비은행금융기관,Q,2014Q1,2024Q4,44,,
501Y028,"5.1.3.6. 손익 지표(1990~1997, 표본조사)",Group1,업종코드,B,B 어업,,,A,1990,1997,248,,
501Y028,"5.1.3.6. 손익 지표(1990~1997, 표본조사)",Group1,업종코드,C,C 광업,,,A,1990,1997,248,,
501Y028,"5.1.3.6. 손익 지표(1990~1997, 표본조사)",Group1,업종코드,C10,C10석탄광업,C,C 광업,A,1990,1997,248,,
501Y028,"5.1.3.6. 손익 지표(1990~1997, 표본조사)",Group1,업종코드,C11-14,C11-14금속 및 기타 광업,C,C 광업,A,1990,1997,248,,
501Y028,"5.1.3.6. 손익 지표(1990~1997, 표본조사)",Group1,업종코드,D,D 제조업,,,A,1990,1997,744,,
501Y028,"5.1.3.6. 손익 지표(1990~1997, 표본조사)",Group1,업종코드,D15,D15 음식료품,D,D 제조업,A,1990,1997,744,,
501Y028,"5.1.3.6. 손익 지표(1990~1997, 표본조사)",Group1,업종코드,D151,"D151 고기, 과실, 채소 및 유지가공업",D15,D15 음식료품,A,1990,1997,744,,
501Y028,"5.1.3.6. 손익 지표(1990~1997, 표본조사)",Group1,업종코드,D1511,D1511 육지동물고기 가공 및 저장 처리업,D151,"D151 고기, 과실, 채소 및 유지가공업",A,1990,1997,248,,
501Y028,"5.1.3.6. 손익 지표(1990~1997, 표본조사)",Group1,업종코드,D1512,D1512 수생동물 가공 및 저장 처리업,D151,"D151 고기, 과실, 채소 및 유지가공업",A,1990,1997,248,,
501Y028,"5.1.3.6. 손익 지표(1990~1997, 표본조사)",Group1,업종코드,D1513,"D1513 과실, 채소 가공 및 저장 처리업",D151,"D151 고기, 과실, 채소 및 유지가공업",A,1990,1997,248,,
291Y516,"2.4.6.3. 제도부문별 자본사용자비용 비중(명목, %)",Group1,계정코드,SEC08,민간,,,A,2000,2022,23,% ,
291Y516,"2.4.6.3. 제도부문별 자본사용자비용 비중(명목, %)",Group1,계정코드,SEC03,비금융법인,SEC08,민간,A,2000,2022,23,% ,
291Y516,"2.4.6.3. 제도부문별 자본사용자비용 비중(명목, %)",Group1,계정코드,SEC02,금융법인,SEC08,민간,A,2000,2022,23,% ,
291Y516,"2.4.6.3. 제도부문별 자본사용자비용 비중(명목, %)",Group1,계정코드,SEC04,가계 및 비영리단체,SEC08,민간,A,2000,2022,23,% ,
291Y516,"2.4.6.3. 제도부문별 자본사용자비용 비중(명목, %)",Group1,계정코드,SEC01,일반정부,,,A,2000,2022,23,% ,
501Y009,"5.1.6.1. 생산성 지표(제10차 한국표준산업분류, 2009~)",Group1,업종코드,ZZZ00,전산업,,,A,2009,2023,250,,
501Y009,"5.1.6.1. 생산성 지표(제10차 한국표준산업분류, 2009~)",Group1,업종코드,A01,A01 농업,,,A,2009,2023,250,,
501Y009,"5.1.6.1. 생산성 지표(제10차 한국표준산업분류, 2009~)",Group1,업종코드,A03,A03 어업,,,A,2009,2023,240,,
501Y009,"5.1.6.1. 생산성 지표(제10차 한국표준산업분류, 2009~)",Group1,업종코드,B,B 광업,,,A,2009,2023,250,,
501Y009,"5.1.6.1. 생산성 지표(제10차 한국표준산업분류, 2009~)",Group1,업종코드,C,C 제조업,,,A,2009,2023,250,,
501Y009,"5.1.6.1. 생산성 지표(제10차 한국표준산업분류, 2009~)",Group1,업종코드,C10,C10 식료품,C,C 제조업,A,2009,2023,250,,
501Y009,"5.1.6.1. 생산성 지표(제10차 한국표준산업분류, 2009~)",Group1,업종코드,C104,"C101-4. 육류, 수산물, 과실, 채소 및 유지 가공",C10,C10 식료품,A,2009,2023,75,,
501Y009,"5.1.6.1. 생산성 지표(제10차 한국표준산업분류, 2009~)",Group1,업종코드,C105,C105 낙농제품 및 식용빙과류,C10,C10 식료품,A,2009,2023,75,,
501Y009,"5.1.6.1. 생산성 지표(제10차 한국표준산업분류, 2009~)",Group1,업종코드,C108,"C106,8 곡물가공품, 전분제품, 사료 및 조제식품",C10,C10 식료품,A,2009,2023,75,,
